geo.name,geo,time,age_group,pop
Albania,alb,1954,12,29.769
Albania,alb,1954,13,29.410
Albania,alb,1954,14,29.173
Albania,alb,1954,15,29.073
Albania,alb,1954,16,28.651
Albania,alb,1954,17,27.709
Albania,alb,1954,18,26.448
Albania,alb,1954,19,25.235
Albania,alb,1954,20,23.954
Albania,alb,1954,21,22.946
Albania,alb,1954,22,22.401
Albania,alb,1954,23,22.133
Albania,alb,1954,24,21.813
Albania,alb,1954,25,21.557
Albania,alb,1954,26,21.027
Albania,alb,1954,27,20.035
Albania,alb,1954,28,18.780
Albania,alb,1954,29,17.612
Albania,alb,1954,30,16.431
Albania,alb,1954,31,15.550
Albania,alb,1954,32,15.150
Albania,alb,1954,33,15.067
Albania,alb,1954,34,14.949
Albania,alb,1954,35,14.859
Albania,alb,1954,36,14.738
Albania,alb,1954,37,14.508
Albania,alb,1954,38,14.213
Albania,alb,1954,39,13.955
Albania,alb,1954,40,13.708
Albania,alb,1954,41,13.447
Albania,alb,1954,42,13.169
Albania,alb,1954,43,12.868
Albania,alb,1954,44,12.574
Albania,alb,1954,45,12.315
Albania,alb,1954,46,11.909
Albania,alb,1954,47,11.280
Albania,alb,1954,48,10.530
Albania,alb,1954,49,9.796
Albania,alb,1954,50,9.005
Albania,alb,1954,51,8.507
Albania,alb,1954,52,8.479
Albania,alb,1954,53,8.737
Albania,alb,1954,54,8.957
Albania,alb,1954,55,9.250
Albania,alb,1954,56,9.253
Albania,alb,1954,57,8.769
Albania,alb,1954,58,7.992
Albania,alb,1954,59,7.285
Albania,alb,1954,60,6.537
Albania,alb,1954,61,6.049
Albania,alb,1954,62,5.990
Albania,alb,1954,63,6.197
Albania,alb,1954,64,6.344
Albania,alb,1954,65,6.509
Albania,alb,1954,66,6.518
Albania,alb,1954,67,6.257
Albania,alb,1954,68,5.823
Albania,alb,1954,69,5.427
Albania,alb,1954,70,5.026
Albania,alb,1954,71,4.655
Albania,alb,1954,72,4.352
Albania,alb,1954,73,4.089
Albania,alb,1954,74,3.809
Albania,alb,1954,75,3.531
Albania,alb,1954,76,3.235
Albania,alb,1954,77,2.909
Albania,alb,1954,78,2.575
Albania,alb,1954,79,2.251
Albania,alb,1954,80+,12.446
Albania,alb,1955,0,55.889
Albania,alb,1955,1,50.560
Albania,alb,1955,2,46.028
Albania,alb,1955,3,42.228
Albania,alb,1955,4,39.094
Albania,alb,1955,5,36.558
Albania,alb,1955,6,34.552
Albania,alb,1955,7,33.014
Albania,alb,1955,8,31.872
Albania,alb,1955,9,31.062
Albania,alb,1955,10,30.546
Albania,alb,1955,11,30.286
Albania,alb,1955,12,30.070
Albania,alb,1955,13,29.772
Albania,alb,1955,14,29.414
Albania,alb,1955,15,29.183
Albania,alb,1955,16,29.094
Albania,alb,1955,17,28.676
Albania,alb,1955,18,27.735
Albania,alb,1955,19,26.470
Albania,alb,1955,20,25.251
Albania,alb,1955,21,23.960
Albania,alb,1955,22,22.947
Albania,alb,1955,23,22.407
Albania,alb,1955,24,22.150
Albania,alb,1955,25,21.838
Albania,alb,1955,26,21.591
Albania,alb,1955,27,21.061
Albania,alb,1955,28,20.053
Albania,alb,1955,29,18.773
Albania,alb,1955,30,17.582
Albania,alb,1955,31,16.377
Albania,alb,1955,32,15.481
Albania,alb,1955,33,15.081
Albania,alb,1955,34,15.007
Albania,alb,1955,35,14.897
Albania,alb,1955,36,14.814
Albania,alb,1955,37,14.700
Albania,alb,1955,38,14.480
Albania,alb,1955,39,14.192
Albania,alb,1955,40,13.944
Albania,alb,1955,41,13.706
Albania,alb,1955,42,13.447
Albania,alb,1955,43,13.157
Albania,alb,1955,44,12.836
Albania,alb,1955,45,12.523
Albania,alb,1955,46,12.245
Albania,alb,1955,47,11.822
Albania,alb,1955,48,11.183
Albania,alb,1955,49,10.426
Albania,alb,1955,50,9.685
Albania,alb,1955,51,8.888
Albania,alb,1955,52,8.386
Albania,alb,1955,53,8.358
Albania,alb,1955,54,8.618
Albania,alb,1955,55,8.840
Albania,alb,1955,56,9.132
Albania,alb,1955,57,9.143
Albania,alb,1955,58,8.677
Albania,alb,1955,59,7.921
Albania,alb,1955,60,7.235
Albania,alb,1955,61,6.512
Albania,alb,1955,62,6.029
Albania,alb,1955,63,5.948
Albania,alb,1955,64,6.118
Albania,alb,1955,65,6.228
Albania,alb,1955,66,6.356
Albania,alb,1955,67,6.336
Albania,alb,1955,68,6.062
Albania,alb,1955,69,5.624
Albania,alb,1955,70,5.222
Albania,alb,1955,71,4.816
Albania,alb,1955,72,4.442
Albania,alb,1955,73,4.141
Albania,alb,1955,74,3.881
Albania,alb,1955,75,3.607
Albania,alb,1955,76,3.335
Albania,alb,1955,77,3.044
Albania,alb,1955,78,2.718
Albania,alb,1955,79,2.380
Albania,alb,1955,80+,12.421
Albania,alb,1956,0,57.433
Albania,alb,1956,1,54.628
Albania,alb,1956,2,49.838
Albania,alb,1956,3,45.677
Albania,alb,1956,4,42.105
Albania,alb,1956,5,39.081
Albania,alb,1956,6,36.542
Albania,alb,1956,7,34.422
Albania,alb,1956,8,32.798
Albania,alb,1956,9,31.673
Albania,alb,1956,10,30.939
Albania,alb,1956,11,30.440
Albania,alb,1956,12,30.165
Albania,alb,1956,13,29.935
Albania,alb,1956,14,29.633
Albania,alb,1956,15,29.275
Albania,alb,1956,16,29.039
Albania,alb,1956,17,28.943
Albania,alb,1956,18,28.520
Albania,alb,1956,19,27.579
Albania,alb,1956,20,26.318
Albania,alb,1956,21,25.101
Albania,alb,1956,22,23.813
Albania,alb,1956,23,22.804
Albania,alb,1956,24,22.264
Albania,alb,1956,25,22.009
Albania,alb,1956,26,21.698
Albania,alb,1956,27,21.454
Albania,alb,1956,28,20.926
Albania,alb,1956,29,19.924
Albania,alb,1956,30,18.649
Albania,alb,1956,31,17.465
Albania,alb,1956,32,16.265
Albania,alb,1956,33,15.375
Albania,alb,1956,34,14.977
Albania,alb,1956,35,14.903
Albania,alb,1956,36,14.793
Albania,alb,1956,37,14.711
Albania,alb,1956,38,14.597
Albania,alb,1956,39,14.377
Albania,alb,1956,40,14.090
Albania,alb,1956,41,13.841
Albania,alb,1956,42,13.603
Albania,alb,1956,43,13.344
Albania,alb,1956,44,13.053
Albania,alb,1956,45,12.732
Albania,alb,1956,46,12.417
Albania,alb,1956,47,12.138
Albania,alb,1956,48,11.715
Albania,alb,1956,49,11.078
Albania,alb,1956,50,10.324
Albania,alb,1956,51,9.587
Albania,alb,1956,52,8.793
Albania,alb,1956,53,8.292
Albania,alb,1956,54,8.256
Albania,alb,1956,55,8.507
Albania,alb,1956,56,8.719
Albania,alb,1956,57,9.000
Albania,alb,1956,58,9.002
Albania,alb,1956,59,8.536
Albania,alb,1956,60,7.783
Albania,alb,1956,61,7.098
Albania,alb,1956,62,6.378
Albania,alb,1956,63,5.891
Albania,alb,1956,64,5.797
Albania,alb,1956,65,5.948
Albania,alb,1956,66,6.040
Albania,alb,1956,67,6.150
Albania,alb,1956,68,6.115
Albania,alb,1956,69,5.835
Albania,alb,1956,70,5.394
Albania,alb,1956,71,4.989
Albania,alb,1956,72,4.582
Albania,alb,1956,73,4.207
Albania,alb,1956,74,3.903
Albania,alb,1956,75,3.642
Albania,alb,1956,76,3.367
Albania,alb,1956,77,3.095
Albania,alb,1956,78,2.810
Albania,alb,1956,79,2.495
Albania,alb,1956,80+,13.118
Albania,alb,1957,0,58.738
Albania,alb,1957,1,54.723
Albania,alb,1957,2,53.493
Albania,alb,1957,3,49.230
Albania,alb,1957,4,45.429
Albania,alb,1957,5,42.076
Albania,alb,1957,6,39.157
Albania,alb,1957,7,36.609
Albania,alb,1957,8,34.368
Albania,alb,1957,9,32.657
Albania,alb,1957,10,31.546
Albania,alb,1957,11,30.885
Albania,alb,1957,12,30.404
Albania,alb,1957,13,30.112
Albania,alb,1957,14,29.868
Albania,alb,1957,15,29.559
Albania,alb,1957,16,29.203
Albania,alb,1957,17,28.962
Albania,alb,1957,18,28.857
Albania,alb,1957,19,28.429
Albania,alb,1957,20,27.485
Albania,alb,1957,21,26.225
Albania,alb,1957,22,25.008
Albania,alb,1957,23,23.721
Albania,alb,1957,24,22.710
Albania,alb,1957,25,22.173
Albania,alb,1957,26,21.918
Albania,alb,1957,27,21.608
Albania,alb,1957,28,21.364
Albania,alb,1957,29,20.839
Albania,alb,1957,30,19.839
Albania,alb,1957,31,18.568
Albania,alb,1957,32,17.387
Albania,alb,1957,33,16.191
Albania,alb,1957,34,15.303
Albania,alb,1957,35,14.907
Albania,alb,1957,36,14.832
Albania,alb,1957,37,14.724
Albania,alb,1957,38,14.641
Albania,alb,1957,39,14.528
Albania,alb,1957,40,14.306
Albania,alb,1957,41,14.020
Albania,alb,1957,42,13.769
Albania,alb,1957,43,13.531
Albania,alb,1957,44,13.271
Albania,alb,1957,45,12.979
Albania,alb,1957,46,12.656
Albania,alb,1957,47,12.340
Albania,alb,1957,48,12.058
Albania,alb,1957,49,11.634
Albania,alb,1957,50,10.999
Albania,alb,1957,51,10.246
Albania,alb,1957,52,9.511
Albania,alb,1957,53,8.719
Albania,alb,1957,54,8.215
Albania,alb,1957,55,8.174
Albania,alb,1957,56,8.415
Albania,alb,1957,57,8.618
Albania,alb,1957,58,8.887
Albania,alb,1957,59,8.884
Albania,alb,1957,60,8.414
Albania,alb,1957,61,7.662
Albania,alb,1957,62,6.978
Albania,alb,1957,63,6.259
Albania,alb,1957,64,5.766
Albania,alb,1957,65,5.660
Albania,alb,1957,66,5.791
Albania,alb,1957,67,5.866
Albania,alb,1957,68,5.958
Albania,alb,1957,69,5.910
Albania,alb,1957,70,5.621
Albania,alb,1957,71,5.176
Albania,alb,1957,72,4.769
Albania,alb,1957,73,4.358
Albania,alb,1957,74,3.982
Albania,alb,1957,75,3.675
Albania,alb,1957,76,3.411
Albania,alb,1957,77,3.136
Albania,alb,1957,78,2.863
Albania,alb,1957,79,2.581
Albania,alb,1957,80+,13.753
Albania,alb,1958,0,59.775
Albania,alb,1958,1,56.581
Albania,alb,1958,2,53.466
Albania,alb,1958,3,52.405
Albania,alb,1958,4,48.665
Albania,alb,1958,5,45.221
Albania,alb,1958,6,42.085
Albania,alb,1958,7,39.267
Albania,alb,1958,8,36.708
Albania,alb,1958,9,34.346
Albania,alb,1958,10,32.544
Albania,alb,1958,11,31.446
Albania,alb,1958,12,30.859
Albania,alb,1958,13,30.394
Albania,alb,1958,14,30.085
Albania,alb,1958,15,29.827
Albania,alb,1958,16,29.514
Albania,alb,1958,17,29.155
Albania,alb,1958,18,28.910
Albania,alb,1958,19,28.797
Albania,alb,1958,20,28.362
Albania,alb,1958,21,27.416
Albania,alb,1958,22,26.155
Albania,alb,1958,23,24.936
Albania,alb,1958,24,23.650
Albania,alb,1958,25,22.638
Albania,alb,1958,26,22.101
Albania,alb,1958,27,21.845
Albania,alb,1958,28,21.537
Albania,alb,1958,29,21.294
Albania,alb,1958,30,20.769
Albania,alb,1958,31,19.773
Albania,alb,1958,32,18.503
Albania,alb,1958,33,17.324
Albania,alb,1958,34,16.131
Albania,alb,1958,35,15.245
Albania,alb,1958,36,14.849
Albania,alb,1958,37,14.776
Albania,alb,1958,38,14.666
Albania,alb,1958,39,14.585
Albania,alb,1958,40,14.471
Albania,alb,1958,41,14.248
Albania,alb,1958,42,13.962
Albania,alb,1958,43,13.710
Albania,alb,1958,44,13.471
Albania,alb,1958,45,13.209
Albania,alb,1958,46,12.916
Albania,alb,1958,47,12.592
Albania,alb,1958,48,12.273
Albania,alb,1958,49,11.989
Albania,alb,1958,50,11.564
Albania,alb,1958,51,10.928
Albania,alb,1958,52,10.178
Albania,alb,1958,53,9.443
Albania,alb,1958,54,8.651
Albania,alb,1958,55,8.147
Albania,alb,1958,56,8.099
Albania,alb,1958,57,8.331
Albania,alb,1958,58,8.523
Albania,alb,1958,59,8.784
Albania,alb,1958,60,8.772
Albania,alb,1958,61,8.299
Albania,alb,1958,62,7.549
Albania,alb,1958,63,6.864
Albania,alb,1958,64,6.144
Albania,alb,1958,65,5.648
Albania,alb,1958,66,5.527
Albania,alb,1958,67,5.640
Albania,alb,1958,68,5.696
Albania,alb,1958,69,5.772
Albania,alb,1958,70,5.709
Albania,alb,1958,71,5.412
Albania,alb,1958,72,4.963
Albania,alb,1958,73,4.552
Albania,alb,1958,74,4.139
Albania,alb,1958,75,3.760
Albania,alb,1958,76,3.450
Albania,alb,1958,77,3.183
Albania,alb,1958,78,2.907
Albania,alb,1958,79,2.633
Albania,alb,1958,80+,14.269
Albania,alb,1959,0,60.534
Albania,alb,1959,1,58.167
Albania,alb,1959,2,55.649
Albania,alb,1959,3,53.014
Albania,alb,1959,4,51.324
Albania,alb,1959,5,48.106
Albania,alb,1959,6,45.021
Albania,alb,1959,7,42.101
Albania,alb,1959,8,39.383
Albania,alb,1959,9,36.813
Albania,alb,1959,10,34.329
Albania,alb,1959,11,32.436
Albania,alb,1959,12,31.352
Albania,alb,1959,13,30.838
Albania,alb,1959,14,30.389
Albania,alb,1959,15,30.063
Albania,alb,1959,16,29.791
Albania,alb,1959,17,29.472
Albania,alb,1959,18,29.113
Albania,alb,1959,19,28.862
Albania,alb,1959,20,28.742
Albania,alb,1959,21,28.300
Albania,alb,1959,22,27.351
Albania,alb,1959,23,26.089
Albania,alb,1959,24,24.869
Albania,alb,1959,25,23.582
Albania,alb,1959,26,22.570
Albania,alb,1959,27,22.031
Albania,alb,1959,28,21.777
Albania,alb,1959,29,21.469
Albania,alb,1959,30,21.227
Albania,alb,1959,31,20.703
Albania,alb,1959,32,19.709
Albania,alb,1959,33,18.441
Albania,alb,1959,34,17.265
Albania,alb,1959,35,16.073
Albania,alb,1959,36,15.190
Albania,alb,1959,37,14.794
Albania,alb,1959,38,14.720
Albania,alb,1959,39,14.612
Albania,alb,1959,40,14.531
Albania,alb,1959,41,14.415
Albania,alb,1959,42,14.193
Albania,alb,1959,43,13.906
Albania,alb,1959,44,13.653
Albania,alb,1959,45,13.413
Albania,alb,1959,46,13.149
Albania,alb,1959,47,12.856
Albania,alb,1959,48,12.529
Albania,alb,1959,49,12.208
Albania,alb,1959,50,11.922
Albania,alb,1959,51,11.496
Albania,alb,1959,52,10.860
Albania,alb,1959,53,10.110
Albania,alb,1959,54,9.376
Albania,alb,1959,55,8.586
Albania,alb,1959,56,8.079
Albania,alb,1959,57,8.025
Albania,alb,1959,58,8.248
Albania,alb,1959,59,8.431
Albania,alb,1959,60,8.681
Albania,alb,1959,61,8.661
Albania,alb,1959,62,8.186
Albania,alb,1959,63,7.437
Albania,alb,1959,64,6.750
Albania,alb,1959,65,6.031
Albania,alb,1959,66,5.529
Albania,alb,1959,67,5.396
Albania,alb,1959,68,5.489
Albania,alb,1959,69,5.528
Albania,alb,1959,70,5.586
Albania,alb,1959,71,5.508
Albania,alb,1959,72,5.204
Albania,alb,1959,73,4.751
Albania,alb,1959,74,4.335
Albania,alb,1959,75,3.919
Albania,alb,1959,76,3.539
Albania,alb,1959,77,3.225
Albania,alb,1959,78,2.956
Albania,alb,1959,79,2.678
Albania,alb,1959,80+,14.621
Albania,alb,1960,0,61.033
Albania,alb,1960,1,59.438
Albania,alb,1960,2,57.499
Albania,alb,1960,3,55.281
Albania,alb,1960,4,52.841
Albania,alb,1960,5,50.244
Albania,alb,1960,6,47.551
Albania,alb,1960,7,44.823
Albania,alb,1960,8,42.120
Albania,alb,1960,9,39.503
Albania,alb,1960,10,36.921
Albania,alb,1960,11,34.315
Albania,alb,1960,12,32.331
Albania,alb,1960,13,31.260
Albania,alb,1960,14,30.819
Albania,alb,1960,15,30.386
Albania,alb,1960,16,30.044
Albania,alb,1960,17,29.757
Albania,alb,1960,18,29.432
Albania,alb,1960,19,29.073
Albania,alb,1960,20,28.817
Albania,alb,1960,21,28.688
Albania,alb,1960,22,28.241
Albania,alb,1960,23,27.288
Albania,alb,1960,24,26.025
Albania,alb,1960,25,24.804
Albania,alb,1960,26,23.515
Albania,alb,1960,27,22.503
Albania,alb,1960,28,21.964
Albania,alb,1960,29,21.710
Albania,alb,1960,30,21.402
Albania,alb,1960,31,21.162
Albania,alb,1960,32,20.639
Albania,alb,1960,33,19.647
Albania,alb,1960,34,18.380
Albania,alb,1960,35,17.206
Albania,alb,1960,36,16.017
Albania,alb,1960,37,15.135
Albania,alb,1960,38,14.740
Albania,alb,1960,39,14.667
Albania,alb,1960,40,14.558
Albania,alb,1960,41,14.477
Albania,alb,1960,42,14.362
Albania,alb,1960,43,14.138
Albania,alb,1960,44,13.851
Albania,alb,1960,45,13.597
Albania,alb,1960,46,13.356
Albania,alb,1960,47,13.091
Albania,alb,1960,48,12.796
Albania,alb,1960,49,12.467
Albania,alb,1960,50,12.144
Albania,alb,1960,51,11.856
Albania,alb,1960,52,11.428
Albania,alb,1960,53,10.792
Albania,alb,1960,54,10.044
Albania,alb,1960,55,9.310
Albania,alb,1960,56,8.521
Albania,alb,1960,57,8.012
Albania,alb,1960,58,7.951
Albania,alb,1960,59,8.165
Albania,alb,1960,60,8.339
Albania,alb,1960,61,8.579
